gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2270690548	e05fd4c2-4d77-4c50-880e-1b22096af300	1989a28b-c75a-4d6f-8207-6fdcc65b78ee	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Along gravel road to Sugarloaf Mountain, near Hummingbird Springs Wilderness	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.7521	-113.043			661.0				2007-03-31	31	3	2007	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		533			CC_BY_4_0		Bethany Lester			2024-11-02T15:39:44.632Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270690436	e05fd4c2-4d77-4c50-880e-1b22096af300	df6307f0-ea99-4ea9-9e78-4a9a40f1adaf	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	In northeastern area of Hummingbird Springs Wilderness, north of Sugarloaf Mountain	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.7048	-113.046			786.0				2007-03-13	13	3	2007	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		491			CC_BY_4_0		Bethany Lester; Christina Lund, Sarah Hunkins			2024-11-02T15:39:47.498Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270690421	e05fd4c2-4d77-4c50-880e-1b22096af300	29ff7810-9e59-4e76-bf03-4371fd8537ea	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Santa Maria River floodplain west of Hwy 93	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	34.3547	-113.209			518.0				2006-04-18	18	4	2006	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		40			CC_BY_4_0		Tom Bates, Donna Shorrock, Jackie White, Meg White			2024-11-02T15:39:44.364Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270690316	e05fd4c2-4d77-4c50-880e-1b22096af300	8ca3e63a-d742-477a-bccf-f2738e252068	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Plant specimen germinated in ASU greenhouse, from soil collected in Hummingbird Springs Wilderness, near Hummingbird Springs on 1/27/06.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.6434	-113.108			580.0				2006-03-06	6	3	2006	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		G-3			CC_BY_4_0		Bethany Lester			2024-11-02T15:39:47.322Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270690279	e05fd4c2-4d77-4c50-880e-1b22096af300	0334d757-7816-4e83-b465-2564b234d6a9	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Western part of Hummingbird Springs Wilderness, along old road to Sugarloaf Mountain.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.709	-113.07			797.5	37.5			2006-04-16	16	4	2006	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		80			CC_BY_4_0		Bethany Lester; Fred Edwards, Christina Lund			2024-11-02T15:39:44.477Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270690262	e05fd4c2-4d77-4c50-880e-1b22096af300	b39164e1-7c96-4ec6-b5c2-b8d6f9b1cbf3	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Plant specimen germinated in ASU greenhouse, from soil collected in Hummingbird Springs Wilderness, near Hummingbird Springs on 1/27/06.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.6434	-113.108			580.0				2006-03-14	14	3	2006	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		G-13			CC_BY_4_0		Bethany Lester			2024-11-02T15:39:47.479Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270690233	e05fd4c2-4d77-4c50-880e-1b22096af300	ab41c13b-9928-4ff3-a0f1-e6e17456749b	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Tonto National Forest; Greenback Creek Quad map; Twin Buttes in Tonto Basin, about 2 air miles north of the northern tip of Theodore Roosevelt Reservoir, east of Tonto Creek; about 1 mile southeast along  A-Cross  Rd. (also known as FR 60) after it crosses Tonto Creek. At base of the southeast side of the buttes	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.7884	-111.228			738.0				2005-04-08	8	4	2005	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		2028			CC_BY_4_0		Elizabeth Makings; Pat Boness, Andrew Casillas			2024-11-02T15:39:44.446Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270689994	e05fd4c2-4d77-4c50-880e-1b22096af300	c17f8ae9-c6d0-4344-aaa9-4641aaad5402	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Tonto National Forest; Usery Mountains; Wind Cave Trail about 4/5 of the way up.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.4786	-111.597			829.0				2005-02-28	28	2	2005	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		1914			CC_BY_4_0		E. Makings; Alexandre Lampros			2024-11-02T15:39:44.445Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270689842	e05fd4c2-4d77-4c50-880e-1b22096af300	47271548-3449-4660-9112-75c2207d1712	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Near Hummingbird Springs, in Hummingbird Springs Wilderness	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.6599	-113.093			656.0				2007-04-15	15	4	2007	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		655			CC_BY_4_0		Bethany Lester			2024-11-02T15:39:44.574Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270689629	e05fd4c2-4d77-4c50-880e-1b22096af300	7e26f436-fd2c-40df-9461-6230f2cdb7fc	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	ca. 1 mi E of Olberg on Olberg Road along Sacaton Canal	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.097	-111.696			395.0				2008-03-19	19	3	2008	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		2027	Raul Gutierrez		CC_BY_4_0		Raul Gutierrez			2024-11-02T15:39:47.268Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270689560	e05fd4c2-4d77-4c50-880e-1b22096af300	4ffc8e93-89b4-4c96-98f9-06cc00fe74b7	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Plant specimen germinated in the ASU greenhouse, in soil collected from Hummingbird Springs Wilderness, near Hummingbird Springs on 1/27/06.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.6434	-113.108			580.0				2006-03-14	14	3	2006	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		G-17			CC_BY_4_0		Bethany Lester			2024-11-02T15:39:47.896Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270689403	e05fd4c2-4d77-4c50-880e-1b22096af300	29e092f7-ad53-4c9e-8041-9ad06ed77e5d	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Northeast area of Hummingbird Springs Wilderness, north of Sugarloaf Mountain	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.7054	-113.047			783.0				2007-03-31	31	3	2007	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		553			CC_BY_4_0		Bethany Lester			2024-11-02T15:39:44.570Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270689260	e05fd4c2-4d77-4c50-880e-1b22096af300	34ad4d79-cd12-443e-8508-caf6ae174843	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Plant germinated in ASU greenhouse in soil collected from Hummingbird Springs Wilderness, near Hummingbird Springs on 1/27/06.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.6434	-113.108			580.0				2006-03-21	21	3	2006	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		G-18-a			CC_BY_4_0		Bethany Lester			2024-11-02T15:39:44.624Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270689210	e05fd4c2-4d77-4c50-880e-1b22096af300	d1d04668-36c2-445d-b248-a192119c4485	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Sonoran Desert National Monument west and East, Cap LTR.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.0127	-112.534			490.0	0.0			2008-03-15	15	3	2008	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		274			CC_BY_4_0		Darin Jenke; Chris			2024-11-02T15:39:44.447Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270688417	e05fd4c2-4d77-4c50-880e-1b22096af300	14fd7ff3-6a2d-4d2a-97d4-d7ba0b1017e1	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Superstition Mountains, east of First Water Trailhead where trails diverge.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.4774	-111.439			680.0				2008-03-08	8	3	2008	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		C-12			CC_BY_4_0		ASU-BES08			2024-11-02T15:39:44.375Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270688317	e05fd4c2-4d77-4c50-880e-1b22096af300	6d7c0a52-2a18-420c-b5d4-e8b73e620127	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Mt. Ord.  Along Haufer Wash road (FS 598) approx. 0.1 miles west from Highway 188.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.9149	-111.315			760.0				2007-04-13	13	4	2007	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		678			CC_BY_4_0		Theresa Price; Kelly Steele			2024-11-02T15:39:47.291Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270688049	e05fd4c2-4d77-4c50-880e-1b22096af300	e750e1cc-a9e5-44b2-a8a2-ee01202cc9eb	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Tonto National Forest on Power road.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.5381	-111.633			450.0	0.0			2008-02-07	7	2	2008	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		208			CC_BY_4_0		Darin Jenke; PLB 421 class			2024-11-02T15:39:47.359Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270686573	e05fd4c2-4d77-4c50-880e-1b22096af300	fe1d0528-3600-4e03-ba61-875bad976a26	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Superstition Mountains near road leading to First Water Trailhead.  Along side road leading E.  Center point of study at 33º28.286’ N, 111º 27.617’W.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.4714	-111.46			671.0				2008-03-01	1	3	2008	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		A-4			CC_BY_4_0		ASU-BES08			2024-11-02T15:39:47.046Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270686234	e05fd4c2-4d77-4c50-880e-1b22096af300	6c6835d3-9fd5-403f-a63f-746e4c1f5ade	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Soil propagule bank study.  Soil removed from Hassayampa River about 2km north of I-10 crossing west of Phoenix	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.502897	-112.743025			338.0				2007-02-19	19	2	2007	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		192			CC_BY_4_0		Andrea Hazelton			2024-11-02T15:39:47.524Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270685784	e05fd4c2-4d77-4c50-880e-1b22096af300	b04f9091-5e98-4225-bc8d-89b4306ff88d	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Sonoran. Picketpost Mountain trailhead. Mile marker 221-222.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.2722	-111.176			733.0				2004-04-15	15	4	2004	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		AZ930-3			CC_BY_4_0		Gunder, H; Hunkins, S			2024-11-02T15:39:47.315Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270685242	e05fd4c2-4d77-4c50-880e-1b22096af300	e5b0e0ed-0eca-4b74-bb4c-b3b9e27df370	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Tonto National Forest. Northwest of Picketpost Mountain off of Hewitt Station Road (ca. 6 miles west of Superior)	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.288	-111.187			670.5	30.5			2003-03-18	18	3	2003	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		1409	Liz Makings		CC_BY_4_0		Shannon Doan; L.R.Landrum, D.Z.Damrel, Monica Brennan			2024-11-02T15:39:43.953Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270682715	e05fd4c2-4d77-4c50-880e-1b22096af300	45e9aedb-ddc4-4e44-8d07-6803a694bce2	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Salt River just east of the N. Gilbert Ave bridge	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.4867	-111.787			376.0	0.0			2004-03-20	20	3	2004	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		124			CC_BY_4_0		Jacqueline White			2024-11-02T15:39:46.793Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270681485	e05fd4c2-4d77-4c50-880e-1b22096af300	91e39e8a-f69f-419e-8f37-0e3243c38914	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Tonto National Forest; Usery Mountains; Wind Cave Trail about 4/5 of the way up.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.4786	-111.597			829.0				2005-02-28	28	2	2005	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		1914			CC_BY_4_0		E. Makings; Alexandre Lampros			2024-11-02T15:39:46.794Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270680850	e05fd4c2-4d77-4c50-880e-1b22096af300	3415b349-d63e-4288-a2bd-27d294e1b765	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Santa Rita Mountains, 0.7 miles east of western Forest boundary along Greaterville Road (FR 62)	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	31.7993	-110.796			1334.0				2005-03-14	14	3	2005	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		1017	R Gutierrez, 2005		CC_BY_4_0		Raul Gutierrez			2024-11-02T15:39:46.777Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270680480	e05fd4c2-4d77-4c50-880e-1b22096af300	9bab13f0-6c21-4574-9d4c-0d2cb7b37b91	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	1.0 mile north of US Highway 60 on Queen Valley Road	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.2686	-111.289			623.0				2005-03-02	2	3	2005	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		1009	R Gutierrez, 2005		CC_BY_4_0		Raul Gutierrez			2024-11-02T15:39:46.778Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270680126	e05fd4c2-4d77-4c50-880e-1b22096af300	3fafb560-5d64-4cb4-9e7d-8cf96541b66b	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Kofa Mountains, Kofa Queen Canyon, in gravel and sandy areas in wash near mouth of canyon.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.385	-114.103			693.0	0.0			2005-03-14	14	3	2005	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		1339			CC_BY_4_0		M. F. Wojciechowski			2024-11-02T15:39:46.299Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270679690	e05fd4c2-4d77-4c50-880e-1b22096af300	4961339a-bbc4-4e27-a9e6-142fa10c915f	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US	Tonto National Forest; Greenback Creek Quad map; Twin Buttes in Tonto Basin, about 2 air miles north of the northern tip of Theodore Roosevelt Reservoir, east of Tonto Creek; about 1 mile southeast along  A-Cross  Rd. (also known as FR 60) after it crosses Tonto Creek. At base of the southeast side of the buttes	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.7884	-111.228			738.0				2005-04-08	8	4	2005	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		2028			CC_BY_4_0		Elizabeth Makings; Pat Boness, Andrew Casillas			2024-11-02T15:39:46.580Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270679376	e05fd4c2-4d77-4c50-880e-1b22096af300	6cee57a8-7da8-4ab6-a814-a940fc5aeff8	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US		Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.8267136	-111.9274892			722.0				2005-04-18	18	4	2005	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		Y61-10			CC_BY_4_0		200PS			2024-11-02T15:39:46.553Z		COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270678633	e05fd4c2-4d77-4c50-880e-1b22096af300	5bb678db-643e-41e9-a750-d5b36e302779	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US			PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.6544143	-112.6175043			517.0				2005-04-01	1	4	2005	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		I111-15			CC_BY_4_0		200PS			2024-11-02T15:39:46.642Z		COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2270678627	e05fd4c2-4d77-4c50-880e-1b22096af300	48f72bb6-d533-4977-8fc8-296426aeb9a6	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Pectocarya	Pectocarya recurvata		SPECIES	Pectocarya recurvata I.M.Johnst.	Pectocarya recurvata	I.M. Johnston	US			PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	33.6121162	-112.5015012			462.0				2005-05-17	17	5	2005	2926126	2926126	PRESERVED_SPECIMEN	ASU	Plants		K121-6			CC_BY_4_0		200PS			2024-11-02T15:39:43.789Z		COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
