coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
25044286,https://data.huh.harvard.edu/8a9a4610-790b-4693-a08a-bc76ddb4ade4/image,https://data.huh.harvard.edu/8a9a4610-790b-4693-a08a-bc76ddb4ade4/image,https://data.huh.harvard.edu/8a9a4610-790b-4693-a08a-bc76ddb4ade4/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:116f46a3-9180-4d10-b85e-3c511c025307,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044286,StillImage,Photograph,en
25044291,https://data.huh.harvard.edu/e1abf239-628c-487d-b2e7-e486dcfbd1f4/image,https://data.huh.harvard.edu/e1abf239-628c-487d-b2e7-e486dcfbd1f4/image,https://data.huh.harvard.edu/e1abf239-628c-487d-b2e7-e486dcfbd1f4/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:77582e19-bf89-4446-9b21-e1918247e2fb,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044291,StillImage,Photograph,en
25044295,https://data.huh.harvard.edu/dd346838-38bf-4cc6-87ea-d63096538fd4/image,https://data.huh.harvard.edu/dd346838-38bf-4cc6-87ea-d63096538fd4/image,https://data.huh.harvard.edu/dd346838-38bf-4cc6-87ea-d63096538fd4/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:5d3da723-d392-4332-b379-3fa1d993ec57,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044295,StillImage,Photograph,en
25044300,https://data.huh.harvard.edu/4dec1f76-7287-49da-bde5-0dc4a85501c9/image,https://data.huh.harvard.edu/4dec1f76-7287-49da-bde5-0dc4a85501c9/image,https://data.huh.harvard.edu/4dec1f76-7287-49da-bde5-0dc4a85501c9/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c706610b-a68d-4c19-b99a-26200926c813,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044300,StillImage,Photograph,en
25044301,https://data.huh.harvard.edu/e7241f81-9371-4a71-9ff4-eba412026e61/image,https://data.huh.harvard.edu/e7241f81-9371-4a71-9ff4-eba412026e61/image,https://data.huh.harvard.edu/e7241f81-9371-4a71-9ff4-eba412026e61/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:dda1ea70-9ef9-42a0-91b7-2fd58c3cd859,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044301,StillImage,Photograph,en
25044304,https://data.huh.harvard.edu/abe2261f-a41c-4070-b660-53b39bfe581c/image,https://data.huh.harvard.edu/abe2261f-a41c-4070-b660-53b39bfe581c/image,https://data.huh.harvard.edu/abe2261f-a41c-4070-b660-53b39bfe581c/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ad031725-f5cc-433f-97c3-6d80758f1f71,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044304,StillImage,Photograph,en
25044307,https://data.huh.harvard.edu/c04a74e6-1a36-41dd-9b42-f1404d8fb57a/image,https://data.huh.harvard.edu/c04a74e6-1a36-41dd-9b42-f1404d8fb57a/image,https://data.huh.harvard.edu/c04a74e6-1a36-41dd-9b42-f1404d8fb57a/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e2754c2c-63ac-4fdb-b95b-e9dec128f78c,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044307,StillImage,Photograph,en
25044309,https://data.huh.harvard.edu/1dbe0919-d44b-4410-bee9-7f6aa6de74e2/image,https://data.huh.harvard.edu/1dbe0919-d44b-4410-bee9-7f6aa6de74e2/image,https://data.huh.harvard.edu/1dbe0919-d44b-4410-bee9-7f6aa6de74e2/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:3f61b2b3-5b75-4f1f-9cb3-ff6730b515da,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044309,StillImage,Photograph,en
25044311,https://data.huh.harvard.edu/fca98cf8-bcc9-4854-b059-3c532d417019/image,https://data.huh.harvard.edu/fca98cf8-bcc9-4854-b059-3c532d417019/image,https://data.huh.harvard.edu/fca98cf8-bcc9-4854-b059-3c532d417019/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:83265101-da08-4774-afe9-e27d5e0038ae,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044311,StillImage,Photograph,en
25044320,https://data.huh.harvard.edu/ed64db5b-8f05-4a28-968e-b5271cf07c1e/image,https://data.huh.harvard.edu/ed64db5b-8f05-4a28-968e-b5271cf07c1e/image,https://data.huh.harvard.edu/ed64db5b-8f05-4a28-968e-b5271cf07c1e/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:57a3fa1b-371d-491b-97d2-f3972887d751,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044320,StillImage,Photograph,en
25044321,https://data.huh.harvard.edu/c34ac0ba-2cd9-4c3e-85e8-31e2eaf191a6/image,https://data.huh.harvard.edu/c34ac0ba-2cd9-4c3e-85e8-31e2eaf191a6/image,https://data.huh.harvard.edu/c34ac0ba-2cd9-4c3e-85e8-31e2eaf191a6/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:5b8bc66d-9f97-4b8d-bcff-a4fb293e4460,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044321,StillImage,Photograph,en
25044322,https://data.huh.harvard.edu/63640419-b0a2-4186-a8ca-84a8e5988675/image,https://data.huh.harvard.edu/63640419-b0a2-4186-a8ca-84a8e5988675/image,https://data.huh.harvard.edu/63640419-b0a2-4186-a8ca-84a8e5988675/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:2a8169bf-f510-4649-a0b7-3e738b9aa27a,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044322,StillImage,Photograph,en
25044323,https://data.huh.harvard.edu/8163f3f9-692e-4dc3-bf2d-7b540c3d1fbd/image,https://data.huh.harvard.edu/8163f3f9-692e-4dc3-bf2d-7b540c3d1fbd/image,https://data.huh.harvard.edu/8163f3f9-692e-4dc3-bf2d-7b540c3d1fbd/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c733e417-2023-4c97-b470-94c0e01f4aa5,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044323,StillImage,Photograph,en
25044324,https://data.huh.harvard.edu/4070f1e0-8291-4b5a-870c-cca2690af5b0/image,https://data.huh.harvard.edu/4070f1e0-8291-4b5a-870c-cca2690af5b0/image,https://data.huh.harvard.edu/4070f1e0-8291-4b5a-870c-cca2690af5b0/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:05eaab7e-2410-425f-8eee-aa672bcb2b6b,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044324,StillImage,Photograph,en
25044325,https://data.huh.harvard.edu/90f4c00f-95f2-4540-bb3c-38c97a1a0c64/image,https://data.huh.harvard.edu/90f4c00f-95f2-4540-bb3c-38c97a1a0c64/image,https://data.huh.harvard.edu/90f4c00f-95f2-4540-bb3c-38c97a1a0c64/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ddd23afb-d308-42d3-a36d-c5c87fd783b2,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044325,StillImage,Photograph,en
25044327,https://data.huh.harvard.edu/61e1eafc-7e5a-482c-bead-712cc34311aa/image,https://data.huh.harvard.edu/61e1eafc-7e5a-482c-bead-712cc34311aa/image,https://data.huh.harvard.edu/61e1eafc-7e5a-482c-bead-712cc34311aa/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e1190bd5-aaa3-4e15-9cb5-912aeed91064,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044327,StillImage,Photograph,en
25044328,https://data.huh.harvard.edu/67472499-aebb-4d47-9b0f-65f47f839d9d/image,https://data.huh.harvard.edu/67472499-aebb-4d47-9b0f-65f47f839d9d/image,https://data.huh.harvard.edu/67472499-aebb-4d47-9b0f-65f47f839d9d/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ae44cd29-d44a-4375-b675-fc2d23092c7c,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044328,StillImage,Photograph,en
25044329,https://data.huh.harvard.edu/5bd3a509-1a12-43ce-9b03-80157eec3d7c/image,https://data.huh.harvard.edu/5bd3a509-1a12-43ce-9b03-80157eec3d7c/image,https://data.huh.harvard.edu/5bd3a509-1a12-43ce-9b03-80157eec3d7c/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:89dcd0f6-15ff-41c8-b750-e1c1e5601c53,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044329,StillImage,Photograph,en
25044330,https://data.huh.harvard.edu/5e4c5b5c-f733-47c9-842f-36a2f1add69c/image,https://data.huh.harvard.edu/5e4c5b5c-f733-47c9-842f-36a2f1add69c/image,https://data.huh.harvard.edu/5e4c5b5c-f733-47c9-842f-36a2f1add69c/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:357490b2-2bbe-4476-bd47-05af7092f560,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044330,StillImage,Photograph,en
25044331,https://data.huh.harvard.edu/0ab6af82-5bae-43b2-8f8c-aa4fc55d46ff/image,https://data.huh.harvard.edu/0ab6af82-5bae-43b2-8f8c-aa4fc55d46ff/image,https://data.huh.harvard.edu/0ab6af82-5bae-43b2-8f8c-aa4fc55d46ff/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a60903f0-99db-412c-8331-df26a1a84c7d,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044331,StillImage,Photograph,en
25044332,https://data.huh.harvard.edu/e29cd9e5-0694-42c7-b2c8-fb11fc888689/image,https://data.huh.harvard.edu/e29cd9e5-0694-42c7-b2c8-fb11fc888689/image,https://data.huh.harvard.edu/e29cd9e5-0694-42c7-b2c8-fb11fc888689/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:67358bcf-e63a-4d93-acfe-a74ef095a133,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044332,StillImage,Photograph,en
25044333,https://data.huh.harvard.edu/abac6c37-01e7-47d7-8ca4-1d4a09426e58/image,https://data.huh.harvard.edu/abac6c37-01e7-47d7-8ca4-1d4a09426e58/image,https://data.huh.harvard.edu/abac6c37-01e7-47d7-8ca4-1d4a09426e58/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:99368224-6b6d-4938-8337-2834bd950fbf,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044333,StillImage,Photograph,en
25044334,https://data.huh.harvard.edu/fa17bc22-5cb3-4ba9-a10f-0717194c0d28/image,https://data.huh.harvard.edu/fa17bc22-5cb3-4ba9-a10f-0717194c0d28/image,https://data.huh.harvard.edu/fa17bc22-5cb3-4ba9-a10f-0717194c0d28/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:04f0ae06-5e37-4bff-978a-e1a2346486e7,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044334,StillImage,Photograph,en
25044335,https://data.huh.harvard.edu/78977387-e5c0-4627-b972-ffa5d2d96e03/image,https://data.huh.harvard.edu/78977387-e5c0-4627-b972-ffa5d2d96e03/image,https://data.huh.harvard.edu/78977387-e5c0-4627-b972-ffa5d2d96e03/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:4417f255-625a-4db0-b3c8-53b4f526b46a,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044335,StillImage,Photograph,en
25044337,https://data.huh.harvard.edu/bb2633f1-7a4c-48ad-9060-c44f0501d63c/image,https://data.huh.harvard.edu/bb2633f1-7a4c-48ad-9060-c44f0501d63c/image,https://data.huh.harvard.edu/bb2633f1-7a4c-48ad-9060-c44f0501d63c/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:3c618a36-c24a-4f1f-804d-9984096232e4,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044337,StillImage,Photograph,en
25044338,https://data.huh.harvard.edu/b81aadd9-4ed3-4f4e-af8e-7b48477c4d45/image,https://data.huh.harvard.edu/b81aadd9-4ed3-4f4e-af8e-7b48477c4d45/image,https://data.huh.harvard.edu/b81aadd9-4ed3-4f4e-af8e-7b48477c4d45/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:7c5c7594-76f6-47dd-a9c6-e71a3741e338,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044338,StillImage,Photograph,en
25044339,https://data.huh.harvard.edu/8a9275d1-4fbb-43f2-ae02-9ba3620fe87f/image,https://data.huh.harvard.edu/8a9275d1-4fbb-43f2-ae02-9ba3620fe87f/image,https://data.huh.harvard.edu/8a9275d1-4fbb-43f2-ae02-9ba3620fe87f/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:4f8be894-5507-4752-b939-1b2ad5110cdc,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044339,StillImage,Photograph,en
25044340,https://data.huh.harvard.edu/bd44b797-1f0a-472d-8de4-173acc76877e/image,https://data.huh.harvard.edu/bd44b797-1f0a-472d-8de4-173acc76877e/image,https://data.huh.harvard.edu/bd44b797-1f0a-472d-8de4-173acc76877e/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:bbb39894-27f8-4bbb-84d8-02ea0778e8a4,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044340,StillImage,Photograph,en
25044341,https://data.huh.harvard.edu/ad00ce3d-435f-469e-b923-14c32536ddeb/image,https://data.huh.harvard.edu/ad00ce3d-435f-469e-b923-14c32536ddeb/image,https://data.huh.harvard.edu/ad00ce3d-435f-469e-b923-14c32536ddeb/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:fdd098f1-3d90-4137-9730-1b20e0393002,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044341,StillImage,Photograph,en
25044342,https://data.huh.harvard.edu/c8650b0f-04c4-4876-9736-d3eb1fea4171/image,https://data.huh.harvard.edu/c8650b0f-04c4-4876-9736-d3eb1fea4171/image,https://data.huh.harvard.edu/c8650b0f-04c4-4876-9736-d3eb1fea4171/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a7bc9b91-4c65-4d1f-9ae6-e60b575de4ab,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044342,StillImage,Photograph,en
25044343,https://data.huh.harvard.edu/76f48f9f-dc4c-4915-bb42-9c9bccc7d0f9/image,https://data.huh.harvard.edu/76f48f9f-dc4c-4915-bb42-9c9bccc7d0f9/image,https://data.huh.harvard.edu/76f48f9f-dc4c-4915-bb42-9c9bccc7d0f9/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:8ffa095c-aa6a-4294-8ae8-ae804181b987,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044343,StillImage,Photograph,en
25044344,https://data.huh.harvard.edu/a3be1123-585c-4ca9-8835-b126e1b2ec3c/image,https://data.huh.harvard.edu/a3be1123-585c-4ca9-8835-b126e1b2ec3c/image,https://data.huh.harvard.edu/a3be1123-585c-4ca9-8835-b126e1b2ec3c/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:833f9ce1-78d2-4e44-8bb9-29f65f0a66bb,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044344,StillImage,Photograph,en
25044345,https://data.huh.harvard.edu/7f3bf1c1-f110-4ce9-ba7d-e6aa0ef07b18/image,https://data.huh.harvard.edu/7f3bf1c1-f110-4ce9-ba7d-e6aa0ef07b18/image,https://data.huh.harvard.edu/7f3bf1c1-f110-4ce9-ba7d-e6aa0ef07b18/thumb,,http://creativecommons.org/licenses/by-nc/3.0/,"Harvard University Herbaria: Vascular Plants of North America (Harvard)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:53862f0c-a6ca-4a04-b8ba-6099f7df7270,"2020-06-29 13:57:49",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25044345,StillImage,Photograph,en
25111972,https://swbiodiversity.org/imglib/seinet/swnode/DES/DES00097/DES00097978.jpg,https://swbiodiversity.org/imglib/seinet/swnode/DES/DES00097/DES00097978.jpg,https://swbiodiversity.org/imglib/seinet/swnode/DES/DES00097/DES00097978_tn.jpg,https://swbiodiversity.org/imglib/seinet/swnode/DES/DES00097/DES00097978_med.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Desert Botanical Garden Herbarium (DES-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:db1d2810-61c1-4230-8ece-53d99fca1e0a,"2024-10-24 05:23:44",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25111972,StillImage,Photograph,en
25161658,https://web.corral.tacc.utexas.edu/torch/SAT/SAT0042000/SAT0042325.JPG,https://web.corral.tacc.utexas.edu/torch/SAT/SAT0042000/SAT0042325.JPG,https://web.corral.tacc.utexas.edu/torch/SAT/SAT0042000/SAT0042325_thumb.JPG,https://web.corral.tacc.utexas.edu/torch/SAT/SAT0042000/SAT0042325_med.JPG,http://creativecommons.org/licenses/by-nc/4.0/,"Angelo State University Herbarium (SAT-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a1b4c119-0c79-474c-a604-44663bbe5b25,"2020-08-21 11:10:42",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25161658,StillImage,Photograph,en
25172930,https://web.corral.tacc.utexas.edu/torch/SAT/SAT0053000/SAT0053360.JPG,https://web.corral.tacc.utexas.edu/torch/SAT/SAT0053000/SAT0053360.JPG,https://web.corral.tacc.utexas.edu/torch/SAT/SAT0053000/SAT0053360_thumb.JPG,https://web.corral.tacc.utexas.edu/torch/SAT/SAT0053000/SAT0053360_med.JPG,http://creativecommons.org/licenses/by-nc/4.0/,"Angelo State University Herbarium (SAT-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:b38b6c0b-52d2-41ee-9d79-02eb887d1204,"2020-08-21 11:10:45",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25172930,StillImage,Photograph,en
25232966,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0206/RSA0206152_lg.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0206/RSA0206152_lg.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0206/RSA0206152_tn.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0206/RSA0206152.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"California Botanic Garden Herbarium (CalBG-RSA)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:4f7270f7-4046-4541-b0f5-83f272f487c1,"2024-02-01 07:47:26",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25232966,StillImage,Photograph,en
25233450,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0167/RSA0167782_lg.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0167/RSA0167782_lg.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0167/RSA0167782_tn.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0167/RSA0167782.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"California Botanic Garden Herbarium (CalBG-RSA)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:1225363f-0fbb-43ec-9248-3ab7c145088b,"2024-02-01 07:47:26",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25233450,StillImage,Photograph,en
25235917,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0157/RSA0157360_lg.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0157/RSA0157360_lg.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0157/RSA0157360_tn.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0157/RSA0157360.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"California Botanic Garden Herbarium (CalBG-RSA)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:493c5bd9-74ea-451a-866c-db9fd9ac8107,"2024-02-01 07:47:26",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25235917,StillImage,Photograph,en
25235976,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0206/RSA0206156_lg.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0206/RSA0206156_lg.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0206/RSA0206156_tn.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0206/RSA0206156.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"California Botanic Garden Herbarium (CalBG-RSA)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:63a90709-41ed-4547-a92a-c1df8c36360e,"2024-02-01 07:47:26",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25235976,StillImage,Photograph,en
25236162,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0147/RSA0147614_lg.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0147/RSA0147614_lg.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0147/RSA0147614_tn.jpg,https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0147/RSA0147614.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"California Botanic Garden Herbarium (CalBG-RSA)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:8d076405-0654-4c2a-9415-134d22c903fd,"2024-02-01 07:47:26",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25236162,StillImage,Photograph,en
